,Azonexaceae,Opisthonectidae,Burkholderiaceae,Bdellovibrionaceae,Clostridiales_Family_XIII._Incertae_Sedis,Zoogloeaceae,Clostridiaceae,Microscillaceae,Bodonidae,Gemmatimonadaceae,Spirochaetaceae,Sporomusaceae,Pseudomonadaceae,Lachnospiraceae,Rikenellaceae,geographic_location,Ectothiorhodospiraceae,Spongiibacteraceae,Eubacteriaceae,Bacillaceae,Tokophryidae,Methanoregulaceae,Deferribacteraceae,Desulfobacteraceae,Caryophyllaceae,sample_id,Rhodobiaceae,Nostocaceae,Alcaligenaceae,Bacteroidaceae,Chromobacteriaceae,Paludibacteraceae,Gregarinidae,Hyphomonadaceae,Debaryomycetaceae,Metopidae,Scenedesmaceae,Victivallaceae,Chitinophagaceae,Methanobacteriaceae,Clostridiales_Family_XII._Incertae_Sedis,Christensenellaceae,Methanomassiliicoccaceae,Desulfuromonadaceae,Holophagaceae,Marinilabiliaceae,Rhodobacteraceae,Lentimicrobiaceae,Selenomonadaceae,Phyllobacteriaceae,Syntrophobacteraceae,Peptococcaceae,Peptostreptococcaceae,Discophryidae,Planococcaceae,Syntrophorhabdaceae,Rhogostomidae,Dipodascaceae,Leptotrichiaceae,Gallionellaceae,Xanthomonadaceae,collection_date,Dysgonamonadaceae,Sutterellaceae,Methanospirillaceae,Enterococcaceae,Oxalobacteraceae,Nitrosomonadaceae,study,Balneolaceae,Campylobacteraceae,Bacteriovoracaceae,Lecudinidae,Caenomorphidae,Methylocystaceae,Shewanellaceae,Saprospiraceae,Ardenticatenaceae,Cyprididae,Ktedonobacteraceae,Actinomycetaceae,Acholeplasmataceae,Histiostomatidae,Paraphysomonadaceae,Caldilineaceae,Monhysteridae,Hydrogenophilaceae,Saccharomycetaceae,Phycisphaeraceae,Porphyromonadaceae,Coriobacteriaceae,Fabaceae,Desulfomicrobiaceae,Flavobacteriaceae,Anaerolineaceae,Pythiaceae,Acidithiobacillaceae,Yersiniaceae,Oligoflexaceae,Atopobiaceae,Erysipelotrichaceae,Prolixibacteraceae,Propionibacteriaceae,Sterolibacteriaceae,Moraxellaceae,Succinivibrionaceae,Carnobacteriaceae,Chilodonellidae,Synechococcaceae,Streptomycetaceae,Beutenbergiaceae,Aeromonadaceae,Barnesiellaceae,Helicobacteraceae,Saccharospirillaceae,Halomonadaceae,Rhizobiaceae,Methylophilaceae,Halanaerobiaceae,Prorodontidae,Microbacteriaceae,Leptospiraceae,Rubritaleaceae,Lactobacillaceae,Termopsidae,Muribaculaceae,Arcellidae,Nocardiaceae,Veillonellaceae,Anaeroplasmataceae,Acidaminococcaceae,Hexamitidae,Pasteurellaceae,Solanaceae,Syntrophaceae,Erwiniaceae,Hyphomicrobiaceae,Diplogasteridae,Caulobacteraceae,Cytophagaceae,Streptococcaceae,Bifidobacteriaceae,Prevotellaceae,Leuconostocaceae,Fibrobacteraceae,Candidatus_Brocadiaceae,Eggerthellaceae,Cryomorphaceae,Opitutaceae,Ascoideaceae,Neodiplogasteridae,Spiroplasmataceae,Oligosphaeraceae,Nocardioidaceae,sample_name,Geobacteraceae,Verrucomicrobiaceae,Methylococcaceae,Chthoniobacteraceae,Micrococcaceae,Acaridae,Thiotrichaceae,Chromatiaceae,Fusobacteriaceae,Comamonadaceae,Rhabditidae,Rhodanobacteraceae,Neisseriaceae,Polyangiaceae,Sphingobacteriaceae,Acetobacteraceae,Rhodospirillaceae,Parameciidae,Coxiellaceae,Synergistaceae,Enterobacteriaceae,Rhodocyclaceae,Tannerellaceae,Caldisericaceae,Intrasporangiaceae,Bradyrhizobiaceae,Nannocystaceae,analysis_id,Xanthobacteraceae,Desulfobulbaceae,Mycobacteriaceae,Oscillochloridaceae,Parachlamydiaceae,Sphingomonadaceae,Cryptosporangiaceae,Crocinitomicaceae,Erythrobacteraceae,Oscillospiraceae,Ruminococcaceae,Desulfovibrionaceae,Kofleriaceae,Microthrixaceae,Psychodidae,Akkermansiaceae,Elusimicrobiaceae
60,3.0,0.0,18.0,4.0,1.0,22.0,30.0,0.0,0.0,2.0,2.0,53.0,45.0,632.0,42.0,Macedonia,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,ERS1426822,0.0,0.0,2.0,172.0,7.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,133.0,0.0,0.0,3.0,9.0,44.0,10.0,45.0,0.0,1.0,6.0,62.0,0.0,3.0,2.0,2.0,0.0,1623.0,3.0,84.0,2016-02-02,1.0,53.0,0.0,12.0,4.0,1.0,study 1,0.0,971.0,2.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,33.0,0.0,1.0,1148.0,17.0,0.0,0.0,0.0,0.0,3.0,60.0,14.0,15.0,2.0,2046.0,19.0,79.0,0.0,0.0,0.0,2.0,31.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,23.0,0.0,14.0,0.0,0.0,575.0,4.0,154.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,15.0,5.0,106.0,104.0,86.0,0.0,15.0,0.0,47.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,wastewater metagenome,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,53.0,615.0,9.0,7.0,379.0,0.0,1.0,2.0,3.0,0.0,1.0,27.0,22.0,25.0,6.0,0.0,3.0,0.0,0.0,MGYA00216639,0.0,38.0,0.0,0.0,0.0,15.0,0.0,0.0,4.0,3.0,1341.0,41.0,0.0,0.0,0.0,59.0,0.0
61,224.0,0.0,604.0,0.0,26.0,820.0,76.0,80.0,0.0,41.0,0.0,147.0,0.0,855.0,541.0,China,0.0,0.0,28.0,4.0,0.0,36.0,0.0,59.0,0.0,ERS1426791,1.0,2.0,9.0,1221.0,136.0,1061.0,0.0,166.0,0.0,0.0,0.0,4.0,584.0,31.0,54.0,292.0,16.0,4.0,166.0,48.0,248.0,156.0,459.0,0.0,49.0,23.0,89.0,0.0,5.0,24.0,0.0,0.0,398.0,10.0,0.0,2016-01-28,29.0,83.0,42.0,6.0,26.0,276.0,study 1,0.0,2423.0,0.0,0.0,0.0,3.0,7.0,2082.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,180.0,20.0,40.0,0.0,61.0,2009.0,317.0,0.0,12.0,0.0,0.0,5.0,137.0,230.0,62.0,77.0,0.0,24.0,30.0,0.0,0.0,1.0,0.0,691.0,25.0,39.0,0.0,0.0,12.0,11.0,0.0,0.0,36.0,0.0,0.0,20.0,0.0,46.0,0.0,3.0,420.0,0.0,363.0,0.0,0.0,0.0,119.0,0.0,92.0,0.0,100.0,54.0,78.0,60.0,1770.0,8.0,84.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,19.0,wastewater metagenome,44.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,227.0,1327.0,0.0,0.0,376.0,350.0,34.0,78.0,31.0,0.0,0.0,0.0,0.0,388.0,181.0,23.0,13.0,18.0,417.0,MGYA00216475,9.0,112.0,46.0,1.0,18.0,252.0,12.0,12.0,12.0,11.0,1231.0,143.0,1435.0,6.0,0.0,0.0,1.0
62,17.0,0.0,69.0,7.0,16.0,46.0,84.0,0.0,0.0,2.0,11.0,156.0,120.0,1794.0,161.0,Macedonia,0.0,0.0,27.0,5.0,1.0,0.0,0.0,0.0,0.0,ERS1426822,0.0,0.0,15.0,429.0,22.0,228.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,62.0,28.0,271.0,2.0,0.0,1.0,41.0,90.0,44.0,124.0,0.0,3.0,12.0,211.0,0.0,9.0,2.0,10.0,5.0,3831.0,5.0,160.0,2016-02-02,8.0,135.0,3.0,45.0,11.0,2.0,study 1,0.0,2716.0,8.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,61.0,6.0,0.0,0.0,1.0,0.0,12.0,4.0,2.0,26.0,102.0,0.0,0.0,3059.0,18.0,0.0,0.0,0.0,0.0,10.0,163.0,18.0,23.0,1.0,5292.0,48.0,147.0,0.0,0.0,0.0,0.0,84.0,14.0,4.0,1.0,15.0,5.0,0.0,2.0,0.0,31.0,6.0,0.0,44.0,0.0,47.0,0.0,0.0,1207.0,17.0,292.0,0.0,27.0,0.0,0.0,0.0,3.0,1.0,41.0,7.0,228.0,260.0,242.0,1.0,31.0,0.0,92.0,0.0,18.0,6.0,1.0,0.0,0.0,1.0,wastewater metagenome,2.0,5.0,0.0,0.0,5.0,0.0,2.0,0.0,140.0,1443.0,32.0,7.0,970.0,0.0,6.0,9.0,0.0,0.0,1.0,72.0,80.0,86.0,38.0,2.0,6.0,2.0,0.0,MGYA00216572,1.0,82.0,0.0,1.0,6.0,28.0,0.0,3.0,2.0,13.0,3549.0,96.0,0.0,4.0,0.0,163.0,2.0
63,21.0,0.0,103.0,1.0,6.0,47.0,7.0,0.0,0.0,2.0,4.0,20.0,2964.0,231.0,89.0,Ecuador,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,ERS1426799,0.0,12.0,11.0,22.0,6.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,17.0,2.0,52.0,0.0,0.0,0.0,1.0,127.0,13.0,19.0,0.0,5.0,0.0,34.0,0.0,1.0,2.0,0.0,0.0,1860.0,18.0,541.0,2016-02-01,4.0,7.0,0.0,1.0,287.0,100.0,study 1,0.0,163.0,4.0,0.0,0.0,0.0,224.0,1622.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,17.0,0.0,4.0,58757.0,12.0,0.0,2.0,4.0,0.0,5.0,52.0,11.0,13.0,4.0,27584.0,30.0,13.0,0.0,0.0,1.0,2.0,185.0,2.0,1.0,0.0,9.0,13.0,70.0,1.0,0.0,67.0,0.0,0.0,12.0,1.0,12.0,0.0,0.0,153.0,0.0,110.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,163.0,214.0,72.0,28.0,69.0,3.0,1.0,0.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,wastewater metagenome,0.0,5.0,0.0,0.0,15.0,0.0,0.0,5.0,2.0,2461.0,6.0,8.0,836.0,0.0,264.0,3.0,3.0,0.0,1.0,39.0,45.0,28.0,4.0,0.0,3.0,1.0,0.0,MGYA00216490,0.0,18.0,6.0,0.0,0.0,72.0,0.0,9.0,6.0,2.0,308.0,22.0,0.0,3.0,0.0,17.0,0.0
64,2.0,0.0,338.0,32.0,11.0,51.0,49.0,0.0,3.0,8.0,11.0,198.0,80.0,2561.0,77.0,Spain,0.0,0.0,104.0,9.0,0.0,0.0,0.0,1.0,0.0,ERS1426801,0.0,0.0,43.0,182.0,21.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,127.0,5.0,473.0,0.0,0.0,32.0,3.0,241.0,20.0,333.0,1.0,1.0,5.0,116.0,0.0,7.0,86.0,0.0,1.0,1373.0,9.0,357.0,2016-02-10,12.0,15.0,6.0,73.0,7.0,3.0,study 1,0.0,232.0,5.0,0.0,0.0,5.0,0.0,165.0,0.0,0.0,0.0,51.0,0.0,6.0,0.0,145.0,2.0,41.0,4.0,2.0,4.0,97.0,0.0,14.0,455.0,129.0,0.0,0.0,0.0,3.0,10.0,399.0,7.0,128.0,13.0,3043.0,78.0,147.0,0.0,0.0,2.0,0.0,30.0,1.0,2.0,1.0,43.0,24.0,4.0,0.0,0.0,91.0,9.0,0.0,102.0,0.0,21.0,11.0,7.0,813.0,17.0,1360.0,0.0,33.0,0.0,2.0,0.0,25.0,14.0,52.0,23.0,448.0,281.0,362.0,3.0,25.0,0.0,83.0,0.0,7.0,0.0,1.0,0.0,0.0,21.0,wastewater metagenome,6.0,66.0,0.0,385.0,2.0,0.0,336.0,16.0,35.0,3546.0,65.0,46.0,2211.0,2.0,19.0,80.0,8.0,1.0,7.0,530.0,111.0,69.0,23.0,0.0,47.0,11.0,5.0,MGYA00216665,13.0,90.0,147.0,0.0,6.0,139.0,10.0,7.0,11.0,4.0,1937.0,350.0,14.0,3.0,0.0,261.0,0.0
65,14.0,1.0,253.0,6.0,51.0,71.0,119.0,2.0,12.0,30.0,64.0,194.0,220.0,3881.0,92.0,Kenya,1.0,0.0,392.0,18.0,0.0,4.0,0.0,1.0,0.0,ERS1426816,0.0,0.0,80.0,245.0,88.0,112.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,391.0,32.0,884.0,0.0,1.0,31.0,8.0,89.0,23.0,557.0,0.0,9.0,28.0,714.0,0.0,7.0,36.0,1.0,30.0,1597.0,17.0,245.0,2016-02-08,41.0,26.0,31.0,43.0,27.0,29.0,study 1,0.0,600.0,6.0,0.0,0.0,4.0,8.0,7.0,0.0,0.0,0.0,316.0,24.0,6.0,0.0,4.0,0.0,23.0,30.0,2.0,8.0,246.0,0.0,4.0,2103.0,183.0,4.0,1.0,0.0,0.0,98.0,872.0,18.0,170.0,9.0,3689.0,197.0,51.0,0.0,0.0,0.0,1.0,86.0,5.0,5.0,5.0,48.0,9.0,1.0,3.0,0.0,38.0,19.0,2.0,191.0,6.0,55.0,2.0,2.0,2456.0,2.0,943.0,1.0,127.0,0.0,52.0,0.0,3.0,0.0,31.0,2.0,2744.0,816.0,1329.0,23.0,14.0,0.0,119.0,0.0,1.0,83.0,0.0,0.0,2.0,8.0,wastewater metagenome,8.0,4.0,1.0,1.0,20.0,1.0,177.0,1.0,28.0,4250.0,0.0,12.0,2983.0,0.0,11.0,28.0,10.0,1.0,4.0,430.0,179.0,317.0,18.0,1.0,6.0,3.0,0.0,MGYA00216487,5.0,218.0,15.0,0.0,3.0,31.0,1.0,0.0,8.0,13.0,3626.0,362.0,2.0,10.0,0.0,175.0,1.0
66,29.0,0.0,75.0,18.0,9.0,59.0,119.0,2.0,0.0,2.0,17.0,43.0,164.0,2262.0,225.0,Denmark,3.0,6.0,51.0,11.0,0.0,2.0,0.0,5.0,0.0,ERS1426798,0.0,0.0,6.0,596.0,24.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,89.0,25.0,536.0,0.0,0.0,1.0,8.0,148.0,40.0,201.0,0.0,2.0,11.0,211.0,0.0,23.0,2.0,18.0,6.0,1999.0,5.0,245.0,2016-02-03,16.0,43.0,5.0,100.0,9.0,6.0,study 1,0.0,1850.0,35.0,0.0,0.0,1.0,15.0,113.0,0.0,0.0,0.0,35.0,6.0,1.0,0.0,63.0,0.0,9.0,8.0,2.0,8.0,192.0,0.0,4.0,1657.0,19.0,0.0,1.0,0.0,1.0,27.0,409.0,5.0,88.0,14.0,2448.0,56.0,368.0,0.0,0.0,369.0,9.0,113.0,28.0,25.0,1.0,12.0,10.0,0.0,0.0,0.0,49.0,7.0,0.0,96.0,0.0,80.0,0.0,0.0,671.0,13.0,116.0,2.0,29.0,0.0,3.0,0.0,18.0,1.0,28.0,14.0,859.0,366.0,968.0,3.0,10.0,0.0,80.0,0.0,5.0,0.0,1.0,0.0,3.0,13.0,wastewater metagenome,1.0,25.0,1.0,0.0,14.0,0.0,26.0,1.0,179.0,1763.0,12.0,31.0,1200.0,0.0,12.0,14.0,5.0,0.0,5.0,49.0,202.0,73.0,71.0,0.0,17.0,3.0,4.0,MGYA00216484,3.0,29.0,3.0,1.0,4.0,68.0,4.0,4.0,2.0,21.0,3923.0,118.0,4.0,23.0,0.0,166.0,0.0
67,18.0,1.0,27.0,3.0,0.0,14.0,16.0,1.0,2.0,0.0,17.0,25.0,34.0,300.0,46.0,Switzerland,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,ERS1426790,0.0,0.0,6.0,42.0,5.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,45.0,16.0,4.0,98.0,0.0,0.0,3.0,1.0,60.0,20.0,12.0,0.0,0.0,4.0,25.0,0.0,3.0,2.0,40.0,1.0,411.0,1.0,152.0,2016-01-27,2.0,7.0,0.0,8.0,2.0,2.0,study 1,0.0,387.0,4.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,14.0,0.0,4.0,422.0,19.0,0.0,0.0,0.0,0.0,7.0,60.0,16.0,9.0,7.0,753.0,0.0,33.0,0.0,0.0,0.0,0.0,23.0,0.0,8.0,0.0,3.0,5.0,3.0,0.0,1.0,17.0,5.0,1.0,14.0,0.0,5.0,0.0,2.0,224.0,0.0,65.0,0.0,3.0,0.0,8.0,1.0,2.0,0.0,8.0,15.0,101.0,37.0,32.0,0.0,4.0,0.0,12.0,0.0,4.0,2.0,0.0,0.0,3.0,9.0,wastewater metagenome,1.0,14.0,0.0,7.0,0.0,0.0,6.0,0.0,35.0,412.0,2.0,23.0,168.0,0.0,4.0,8.0,0.0,2.0,1.0,17.0,32.0,18.0,4.0,0.0,2.0,3.0,0.0,MGYA00216465,2.0,8.0,4.0,0.0,0.0,27.0,1.0,3.0,2.0,4.0,648.0,9.0,9.0,0.0,0.0,36.0,1.0
68,12.0,0.0,142.0,0.0,28.0,36.0,90.0,0.0,1.0,37.0,24.0,121.0,115.0,2295.0,74.0,Kenya,0.0,0.0,239.0,13.0,0.0,0.0,0.0,1.0,0.0,ERS1426816,0.0,0.0,41.0,141.0,59.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,180.0,12.0,548.0,0.0,0.0,22.0,3.0,48.0,10.0,289.0,0.0,7.0,26.0,333.0,0.0,11.0,32.0,0.0,15.0,990.0,20.0,149.0,2016-02-08,20.0,24.0,17.0,30.0,15.0,21.0,study 1,0.0,348.0,1.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,198.0,0.0,4.0,0.0,2.0,0.0,29.0,8.0,0.0,7.0,169.0,0.0,1.0,1131.0,111.0,2.0,0.0,0.0,0.0,50.0,544.0,18.0,126.0,11.0,2078.0,105.0,26.0,0.0,0.0,0.0,1.0,31.0,3.0,6.0,2.0,12.0,8.0,0.0,2.0,0.0,28.0,7.0,0.0,116.0,0.0,50.0,0.0,2.0,1438.0,0.0,636.0,0.0,69.0,0.0,26.0,2.0,2.0,20.0,24.0,2.0,1461.0,479.0,742.0,11.0,2.0,0.0,89.0,0.0,5.0,36.0,1.0,0.0,0.0,4.0,wastewater metagenome,0.0,3.0,0.0,1.0,5.0,0.0,107.0,0.0,17.0,2427.0,92.0,9.0,2160.0,1.0,10.0,23.0,6.0,0.0,3.0,237.0,95.0,182.0,19.0,0.0,5.0,0.0,0.0,MGYA00216578,4.0,163.0,16.0,0.0,6.0,21.0,2.0,0.0,1.0,6.0,2058.0,256.0,0.0,11.0,1.0,99.0,4.0
69,10.0,0.0,85.0,10.0,6.0,19.0,3.0,1.0,0.0,1.0,0.0,9.0,52.0,237.0,24.0,Iceland,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,ERS1426812,0.0,0.0,2.0,93.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,23.0,0.0,0.0,1.0,6.0,46.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,150.0,0.0,31.0,2016-02-02,6.0,5.0,0.0,3.0,10.0,5.0,study 1,0.0,108.0,2.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,34.0,0.0,4.0,2291.0,10.0,0.0,0.0,1.0,0.0,5.0,26.0,1.0,13.0,5.0,2303.0,1.0,44.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,30.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,22.0,114.0,18.0,83.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,wastewater metagenome,1.0,3.0,6.0,0.0,0.0,0.0,6.0,2.0,2.0,1470.0,1.0,4.0,92.0,0.0,3.0,10.0,0.0,0.0,0.0,4.0,27.0,38.0,11.0,0.0,2.0,1.0,0.0,MGYA00216459,0.0,8.0,0.0,0.0,1.0,28.0,0.0,7.0,0.0,1.0,309.0,7.0,0.0,0.0,0.0,8.0,0.0
70,30.0,0.0,46.0,12.0,6.0,25.0,17.0,0.0,0.0,4.0,1.0,11.0,67.0,552.0,39.0,Switzerland,2.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,ERS1426790,0.0,0.0,4.0,82.0,6.0,27.0,0.0,8.0,0.0,0.0,0.0,0.0,110.0,25.0,1.0,159.0,0.0,0.0,3.0,0.0,151.0,19.0,11.0,3.0,0.0,5.0,59.0,0.0,4.0,0.0,88.0,1.0,741.0,1.0,275.0,2016-01-27,5.0,7.0,0.0,14.0,7.0,11.0,study 1,0.0,744.0,2.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,1.0,5.0,0.0,9.0,31.0,0.0,2.0,998.0,23.0,0.0,0.0,0.0,0.0,3.0,71.0,9.0,36.0,3.0,1174.0,3.0,73.0,0.0,0.0,0.0,9.0,12.0,1.0,9.0,0.0,5.0,8.0,0.0,0.0,0.0,34.0,0.0,0.0,38.0,0.0,3.0,0.0,1.0,456.0,0.0,50.0,0.0,9.0,0.0,3.0,0.0,10.0,0.0,17.0,53.0,185.0,83.0,29.0,1.0,1.0,2.0,36.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,wastewater metagenome,2.0,23.0,0.0,0.0,2.0,0.0,8.0,1.0,20.0,749.0,5.0,41.0,368.0,2.0,7.0,16.0,1.0,0.0,6.0,22.0,43.0,37.0,8.0,0.0,4.0,2.0,1.0,MGYA00216516,3.0,22.0,1.0,0.0,5.0,67.0,1.0,3.0,4.0,3.0,1397.0,24.0,17.0,0.0,0.0,68.0,0.0
71,0.0,0.0,3.0,6.0,1.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,57.0,62.0,7.0,Canada,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,ERS1426787,1.0,0.0,0.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,49.0,0.0,0.0,1.0,1.0,19.0,6.0,4.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,2.0,362.0,0.0,24.0,2016-02-01,0.0,7.0,0.0,7.0,2.0,0.0,study 1,0.0,22.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,133.0,43.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,9.0,0.0,300.0,4.0,30.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,93.0,0.0,11.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0,39.0,22.0,17.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,wastewater metagenome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,98.0,13.0,3.0,159.0,0.0,0.0,3.0,1.0,0.0,0.0,89.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,MGYA00216582,2.0,10.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,135.0,18.0,0.0,0.0,0.0,16.0,0.0
72,5.0,0.0,111.0,17.0,2.0,14.0,12.0,0.0,1.0,2.0,7.0,66.0,35.0,818.0,39.0,Spain,2.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,1.0,ERS1426801,0.0,0.0,16.0,78.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,51.0,6.0,154.0,0.0,0.0,8.0,0.0,63.0,1.0,127.0,1.0,0.0,1.0,63.0,0.0,4.0,25.0,0.0,8.0,469.0,2.0,130.0,2016-02-10,5.0,5.0,2.0,37.0,2.0,1.0,study 1,0.0,89.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,46.0,0.0,8.0,0.0,0.0,3.0,35.0,0.0,6.0,162.0,49.0,0.0,0.0,0.0,0.0,17.0,134.0,4.0,52.0,3.0,1146.0,33.0,44.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,38.0,7.0,0.0,28.0,0.0,8.0,4.0,1.0,233.0,1.0,493.0,0.0,17.0,0.0,0.0,0.0,5.0,1.0,13.0,3.0,173.0,90.0,108.0,0.0,12.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,wastewater metagenome,2.0,10.0,2.0,176.0,2.0,0.0,120.0,2.0,16.0,1288.0,19.0,12.0,753.0,1.0,6.0,30.0,1.0,2.0,1.0,159.0,46.0,33.0,7.0,0.0,24.0,2.0,0.0,MGYA00216610,4.0,32.0,53.0,2.0,6.0,46.0,6.0,0.0,9.0,1.0,804.0,115.0,2.0,1.0,0.0,92.0,0.0
73,3.0,0.0,8.0,2.0,14.0,10.0,10.0,1.0,0.0,0.0,85.0,5.0,13.0,219.0,92.0,Hungary,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,ERS1426808,0.0,0.0,1.0,33.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,88.0,0.0,0.0,1.0,8.0,18.0,15.0,13.0,0.0,1.0,10.0,36.0,0.0,1.0,5.0,1.0,0.0,100.0,1.0,66.0,2016-02-02,2.0,5.0,5.0,11.0,0.0,1.0,study 1,0.0,227.0,2.0,0.0,0.0,0.0,3.0,22.0,1.0,0.0,0.0,11.0,41.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,5.0,27.0,0.0,4.0,90.0,48.0,0.0,0.0,0.0,0.0,1.0,68.0,15.0,5.0,6.0,159.0,1.0,16.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,106.0,0.0,25.0,0.0,8.0,0.0,8.0,0.0,4.0,2.0,6.0,0.0,50.0,46.0,40.0,0.0,10.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,wastewater metagenome,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,41.0,183.0,8.0,6.0,126.0,1.0,1.0,5.0,1.0,0.0,0.0,68.0,17.0,10.0,0.0,0.0,4.0,0.0,0.0,MGYA00216637,0.0,19.0,3.0,0.0,0.0,17.0,2.0,0.0,0.0,1.0,370.0,19.0,1.0,4.0,0.0,28.0,0.0
